,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
45,30/10,"['Cheque Withdrawal', '0218236']",35.24,Debit,44306.92,False,False
46,31/10,"['Cheque Withdrawal', '0218219']",346.25,Debit,43960.67,False,False
47,31/10,['Cheque Charges'],3.0,Debit,43957.67,False,False
48,,['Total Withdrawals'],,,47137.06,False,False
49,,['Total Deposits'],,,55389.67,False,False
50,,['Total'],,,43957.67,False,False
51,,['BALANCE B/F'],,,43957.67,False,False
52,04/11,"['Cheque Withdrawal', '0218238']",1600.0,Debit,42357.67,False,False
53,05/11,['Cheque Deposit'],2166.0,Credit,44523.67,False,False
54,06/11,['Cash 0218237'],2600.0,Debit,41923.67,False,False
55,06/11,"['Misc Debit', 'PMRBULKCASH/1018', 'PMRSG31102019013049', 'BULK CASH SERVICE']",50.0,Debit,41873.67,False,False
56,06/11,"['Cheque Withdrawal', '0218230']",1384.61,Debit,40489.06,False,False
57,06/11,"['Cheque Withdrawal', '0218234']",1586.87,Debit,38902.19,False,False
58,07/11,"['Bulk Cash', '163 B811622']",6114.0,Credit,45016.19,False,False
59,08/11,"['Bulk Cash', '163 8811983']",6250.0,Credit,51266.19,False,False
60,11/11,"['Cheque Withdrawal', '0218233']",407.07,Debit,50859.12,False,False
61,11/11,"['Cheque Withdrawal', '0218235']",724.55,Debit,50134.57,False,False
62,12/11,"['Cheque Withdrawal', '0218239']",2000.0,Debit,48134.57,False,False
63,13/11,"['Inward CR - GIRO', 'OTHR Other', 'CARLSBERG SINGAPORE', '2001438960001']",540.96,Credit,48675.53,False,False
64,13/11,"['Cheque Withdrawal', '0218240']",55.25,Debit,48620.28,False,False
65,13/11,"['Cheque Withdrawal', '0218242']",91.0,Debit,48529.28,False,False
66,13/11,"['Cheque Withdrawal', '0218243']",490.0,Debit,48039.28,False,False
67,13/11,"['Bulk Cash', '163 B811982']",12926.5,Credit,60965.78,False,False
68,14/11,"['Inward DR - GIRO', 'COLL 53318856C', 'GPF', 'BIZ']",2192.5,Debit,58766.28,False,True
69,14/11,['Cheque Deposit'],150.24,Credit,58916.52,False,False
70,18/11,"['inward DR - GIRO', 'COLL 53318856C', 'CPF', 'BFWL']",1250.0,Debit,57666.52,False,False
71,19/11,"['Cheque Withdrawal', '0218257']",15000.0,Debit,42666.52,False,False
72,19/11,"['Cheque Withdrawal', '0218258']",1032.94,Debit,41633.58,False,False
73,20/11,"['Bulk Cash', '163 B811980']",7992.6,Credit,49626.18,False,False
74,21/11,"['Cheque Withdrawal', '0218253']",799.22,Debit,48826.96,False,False
75,22/11,"['Cheque Withdrawal', '0218251']",1091.4,Debit,47735.56,False,False
76,25/11,"['Cheque Withdrawal', '0218255']",171.2,Debit,47564.36,False,False
77,25/11,"['Cheque Withdrawal', '0218259']",699.62,Debit,46864.74,False,False
78,25/11,"['Bulk Cash', '163 B811977']",7001.0,Credit,53865.74,False,False
79,26/11,"['Cheque Withdrawal', '0218241']",337.87,Debit,53527.87,False,False
80,26/11,"['Cheque Withdrawal', '0218260']",2000.0,Debit,51527.87,False,False
81,26/11,"['Cheque Withdrawal', '0218261']",559.45,Debit,50968.42,False,False
82,26/11,"['Cheque Withdrawal', '0218263']",575.03,Debit,50393.39,False,False
83,27/11,"['Cheque Withdrawal', '0218244']",74.9,Debit,50318.49,False,False
84,27/11,"['Bulk Cash', '163 B811976']",5877.9,Credit,56196.39,False,False
85,29/11,"['Cheque Withdrawal', '0218246']",1238.51,Debit,54957.88,False,False
86,29/11,"['Cheque Withdrawal', '0218247']",1476.6,Debit,53481.28,False,False
87,29/11,"['Cheque Withdrawal', '0218248']",341.96,Debit,53139.32,False,False
88,29/11,"['Cheque Withdrawal', '0218249']",572.77,Debit,52586.55,False,True
89,29/11,"['Cheque Withdrawal', '0218250', 'Sess']",255.5,Debit,52311.05,False,True
90,,['Total Withdrawals'],,,40665.82,False,False
91,,['Total Deposits'],,,49019.2,False,False
92,,['Total'],,,52311.05,False,False
93,,['BALANCE B/F'],,,52311.05,False,False
94,02/12,"['Cheque Withdrawal', '0218245']",210.0,Debit,52101.05,False,False
95,02/12,"['Cheque Withdrawal', '0218262']",779.56,Debit,51321.49,False,False
96,03/12,"['Cheque Withdrawal', '0218267']",1600.0,Debit,49721.49,False,False
97,04/12,"['Bulk Cash', '163 B811974']",4236.9,Credit,53958.39,False,False
98,06/12,['Cash 0218268'],2600.0,Debit,51358.39,False,False
99,06/12,['Cheque Deposit'],2154.0,Credit,53512.39,False,False
100,06/12,"['Misc Debit', 'PMRBULKCASH/1119', 'PMRSG30112019013608', 'BULK CASH SERVICE']",50.0,Debit,53462.39,False,False
101,06/12,"['Bulk Cash', '163 B811971']",4419.6,Credit,57881.99,False,False
102,09/12,"['Cheque Withdrawal', '0218265']",905.62,Debit,56976.37,False,False
103,09/12,"['Cheque Withdrawal', '0218269']",15000.0,Debit,41976.37,False,False
104,,"['Inward CR - GIRO', 'OTHR Other', 'CARLSBERG SINGAPORE', '2001463760001']",538.66,Credit,42515.03,False,False
105,10/12,"['Cheque Withdrawal', '0218266']",2000.0,Debit,40515.03,False,False
106,,"['Cheque Withdrawal', '0218264']",819.65,Debit,39695.38,False,False
107,11/12,"['Cheque Withdrawal', '0218283']",136.96,Debit,39558.42,False,False
108,11/12,"['Cheque Withdrawal', '0218284']",1000.0,Debit,38558.42,False,False
